,,,,Biblio info,,,,Selectivity info,,,,,,,,,,,,,,Odds ratio,,Log odds ratio,,Raw numbers,,,,Percent Extinction,,Extinction Rate,,,,Chi Square,,,,,,,GLM,,,,,,Mean Species Duration/Longevity,,,,Additional Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
number,study ID,effect #,coder,Full citation,In-text Citation,Year,Type,Phylum,Bivalve/ Gastropod,Taxon,Tax level,Aggregate Trait,Author's Trait,Trait category,Start stage,End stage,Aggregate Age/ Event,Age/ Event,Global/Regional,Location,Data source,Odds Ratio,Var Odds Ratio,Log odds ratio,Var Lnor,# Ext,# Surv,Total # Ext,Total # Surv,N,%,per-capita extinction,N,Total per-capita extinction,notes,x-square,n,df,p (sur/extinct),% group a extinct,% group b extinct,p (before/after),coefficient,d.f.,p,Note,,Test type,Trait Type Species Total ,Mean Duration (my),p,z,Parametric/Non,Test,n,p,test stat,df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Anisian,Ladinian,Middle Triassic,Middle Triassic,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,10,22,10,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Induan,Olenekian,Early Triassic,Early Triassic,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,3,33,4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Induan,Olenekian,Early Triassic,Early Triassic,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,1,6,4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Changhsingian,Changhsingian,P/TR,P/TR,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,34,46,54,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Changhsingian,Changhsingian,P/TR,P/TR,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,20,66,54,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Asselian,Kungurian,Early Permian,Early Permian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,9,52,24,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Asselian,Kungurian,Early Permian,Early Permian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,15,33,24,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Kasimovian,Gzhelian,Late Pennsylvanian,Late Pennsylvanian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,7,46,16,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Kasimovian,Gzhelian,Late Pennsylvanian,Late Pennsylvanian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,9,12,16,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Bashkirian,Bashkirian,Early Pennsylvanian,Early Pennsylvanian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,0,46,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Bashkirian,Bashkirian,Early Pennsylvanian,Early Pennsylvanian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,1,8,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Serpukhovian,Serpukhovian,Late Mississippian,Late Mississippian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,2,42,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Serpukhovian,Serpukhovian,Late Mississippian,Late Mississippian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,4,8,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Tournaisian,Tournaisian,Early Mississippian,Early Mississippian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,3,39,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Tournaisian,Tournaisian,Early Mississippian,Early Mississippian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,0,7,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Frasnian,Famennian,Late Devonian,Late Devonian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,25,33,42,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Frasnian,Famennian,Late Devonian,Late Devonian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,17,19,42,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Eifelian,Givetian,Middle Devonian,Middle Devonian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,7,37,19,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Eifelian,Givetian,Middle Devonian,Middle Devonian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,12,25,19,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Lochkovian,Emsian,Early Devonian,Early Devonian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,3,36,17,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Lochkovian,Emsian,Early Devonian,Early Devonian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,14,29,17,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Gorstian,Pridolian,Late Silurian,Late Silurian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,4,25,14,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Gorstian,Pridolian,Late Silurian,Late Silurian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,10,19,14,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Sheinwoodian,Homerian,Middle Silurian,Middle Silurian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,3,21,12,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Sheinwoodian,Homerian,Middle Silurian,Middle Silurian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,9,22,12,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Rhuddian,Telychian,Early Silurian,Early Silurian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,2,18,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Rhuddian,Telychian,Early Silurian,Early Silurian,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,1,12,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Sandbian,Hirnantian,Late Ordovician,Late Ordovician,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,6,20,33,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Sandbian,Hirnantian,Late Ordovician,Late Ordovician,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,27,33,33,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Dapingian,Darriwilian,Middle Ordovician,Middle Ordovician,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,0,14,15,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Dapingian,Darriwilian,Middle Ordovician,Middle Ordovician,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,15,28,15,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,1,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Cosmospolitan,Broad,Tremadocian,Floian,Early Ordovician,Early Ordovician,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,0,3,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1973,1973,PR,Mollusca,Bivalve,bivalve,genera,Geographic Range,Endemic,Narrow,Tremadocian,Floian,Early Ordovician,Early Ordovician,1,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 2,,,,,5,8,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,1,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Bivalve,bivalve,species,Geographic Range,"Cumulative Range, Maximum Great Circle Distance ",Narrow,Priabonian,Priabonian,Late Eocene,Late Eocene,0,New Zealand,,,,,,16,5,24,13,,,,,,"The early and middle Eocene may be problematic (thus, it was not included), as this is drawn from a duration dataset, it will not include extinctions in species whose FO were before the Ypresian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Crampton 2010 BIS,2,EO,"Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.",Crampton et al. 2010,2010,PR,Mollusca,Bivalve,bivalve,species,Geographic Range,"Cumulative Range, Maximum Great Circle Distance ",Broad,Priabonian,Priabonian,Late Eocene,Late Eocene,0,New Zealand,,,,,,8,8,24,13,,,,,,"The early and middle Eocene may be problematic (thus, it was not included), as this is drawn from a duration dataset, it will not include extinctions in species whose FO were before the Ypresian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
