Study ID,Effect,Coder,Biblio info,,,,Selectivity info,,,,,,,,Odds ratio,,Log odds ratio,,Raw numbers,,,,Proportions,,,Computing d in designs with indpt groups,,,,,,,,,,,,,,,Computing d in designs with paired groups,,,,,,,,,,,,,,,Computing d in designs with indpt groups using ANCOVA,,,,,,,,,,,,,,,,,,,,,,,Computing r w/ indpt grps,,,,,,,,,Extinction info,,,,,Ratio survive/extinct,Notes,Chi Square,,,,,,,Extinction Rate,,,,,GLM,,,,,Mean Species Duration/Longevity,,,,
Bretsky 1973 EPP,4,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Endemic,Lower Triassic,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,2,7,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Cosmospolitan,Upper Permian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,22,31,55,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,3,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Wide-Ranging,Upper Permian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,14,17,55,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,4,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Endemic,Upper Permian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,21,67,55,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Cosmospolitan,Lower Permian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,5,35,25,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,3,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Wide-Ranging,Lower Permian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,6,19,25,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,4,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Endemic,Lower Permian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,16,34,25,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Cosmospolitan,Upper Pennslyvanian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,2,28,17,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,3,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Wide-Ranging,Upper Pennslyvanian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,7,20,17,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,4,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Endemic,Upper Pennslyvanian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,10,13,17,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Cosmospolitan,Lower Pennslyvanian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,1,28,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,3,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Wide-Ranging,Lower Pennslyvanian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,1,20,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,4,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Endemic,Lower Pennslyvanian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,2,9,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Cosmospolitan,Upper Mississippian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,1,27,7,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,3,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Wide-Ranging,Upper Mississippian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,3,17,7,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,4,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Endemic,Upper Mississippian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,5,9,7,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Cosmospolitan,Lower Mississippian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,1,26,4,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,3,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Wide-Ranging,Lower Mississippian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,4,15,4,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,4,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Endemic,Lower Mississippian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,1,8,4,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Cosmospolitan,Upper Devonian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,6,18,31,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,3,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Wide-Ranging,Upper Devonian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,9,17,31,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,4,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Endemic,Upper Devonian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,18,20,31,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Cosmospolitan,Middle Devonian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,1,17,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,3,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Wide-Ranging,Middle Devonian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,8,22,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,4,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Endemic,Middle Devonian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,13,26,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,2,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Cosmospolitan,Lower Devonian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,2,18,18,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bretsky 1973 EPP,3,EO,"Bretsky, Peter W. 1973. Evolutionary patterns in the Paleozoic Bivalvia: Documentation and Some Theoretical Considerations. The Geological Society of America Bulletin 84: 2079-2096.",Bretsky 1974,1974,PR,Mollusca,bivalve,genera,Geographic Range,Wide-Ranging,Lower Devonian,global,Treatise on Ivertebrate Paleontology 1969 vol. 1 & 3,,,,,3,20,18,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Study ID,Effect,Coder,Biblio info,,,,Selectivity info,,,,,,,,Odds ratio,,Log odds ratio,,Raw numbers,,,,Proportions,,,Computing d in designs with indpt groups,,,,,,,,,,,,,,,Computing d in designs with paired groups,,,,,,,,,,,,,,,Computing d in designs with indpt groups using ANCOVA,,,,,,,,,,,,,,,,,,,,,,,Computing r w/ indpt grps,,,,,,,,,Extinction info,,,,,Ratio survive/extinct,Notes,Chi Square,,,,,,,Extinction Rate,,,,,GLM,,,,,Mean Species Duration/Longevity,,,,
,#,,Full citation,In-text Citation,Year,Type,Phylum,Taxon,Tax level,Trait,Trait category,Age/event,Location,Data source,Odds Ratio,Var Odds Ratio,Log odds ratio,Var Lnor,# Ext,# Surv,Total # Ext,Total # Surv,Prop ext,Prop surv,Total # sp,Y3,Y4,Spool,n3,n4,t,n3,n4,F,n3,n4,p,3 or 2,n3,n4,Y3,Y4,Sdiff,r,n,t,r,n,F,r,n,p,3 or 2,r,n,Y3,Y4,Spool,n3,n4,R,q,t,n3,n4,R,q,F,n3,n4,R,q,p,3 or 2,n3,n4,R,q,r,n,t,n,t,r,p,3 or 2,r,Magnitude,Era,Duration,Geo scope,Cause,,,x-square,n,df,p (sur/extinct),% group a extinct,% group b extinct,p (before/after),n,per-capita extinct/orig,,,,coefficient,d.f.,p,Note,,Test type,Trait Type Species Total ,Mean Duration,p,z
Smith1998SEA,3,RL,"Smith, A.B. and C. H. Jeffery. 1998. Selectivity of extinction among sea urchins at the end of the Cretaceous period. Nature 392: 69-71.",Smith and Jeffery 2000,2000,PR,Echino,echinoid,sp,Life Habit,Infaunal,K/T,global,,,,,,27,12,102,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,S,global,bolide,,The ratio of genera that survived to genera that became extinct is 1.7 for,,,,,,,,,,,,,,,,,,,,,,
Smith1998SEA,4,RL,"Smith, A.B. and C. H. Jeffery. 1998. Selectivity of extinction among sea urchins at the end of the Cretaceous period. Nature 392: 69-71.",Smith and Jeffery 2000,2000,PR,Echino,echinoid,sp,Life Habit,Epifaunal,K/T,global,,,,,,77,2,102,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,S,global,bolide,,"the cosmopolitans and 0.3 for the endemic group, an unequivocal indication",,,,,,,,,,,,,,,,,,,,,,
McRoberts1995SEA,3,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1997,1997,PR,Mollusca,bivalve,sp,Life Habit,Infaunal,End Triassic,global,,,,,,20,2,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,,,that endemic forms were appreciably more susceptible than cosmopolitans,,,,,,,,,,,,,,,,,,,,,,
McRoberts1995SEA,4,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1997,1997,PR,Mollusca,bivalve,sp,Life Habit,Epifaunal,End Triassic,global,,,,,,14,14,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,,,to extinction.,,,,,,,,,,,,,,,,,,,,,,
McRoberts1995SEA,5,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1997,1997,PR,Mollusca,bivalve,sp,Life Habit,Infaunal,End Triassic,global,,,,,,18,2,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,,,,,,,,,,,,,,,,,,,,,,,,,
McRoberts1995SEA,6,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1997,1997,PR,Mollusca,bivalve,sp,Life Habit,Epifaunal,End Triassic,global,,,,,,31,7,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,,,,,,,,,,,,,,,,,,,,,,,,,
McRoberts1995SEA,7,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1997,1997,PR,Mollusca,bivalve,sp,Life Habit,Infaunal,End Triassic,global,,,,,,14,3,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,,,,,,,,,,,,,,,,,,,,,,,,,
McRoberts1995SEA,8,EO,"McRoberts, Christopher A. and Cathryn R. Newton. 1995. Selective extinction among end-Triassic European bivalves. Geology 23: 102-104.",McRoberts and Newton 1997,1997,PR,Mollusca,bivalve,sp,Life Habit,Epifaunal,End Triassic,global,,,,,,12,5,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,,,,,,,,,,,,,,,,,,,,,,,,,
Rivadeneira2007SEL,3,EO,"Rivadeneira, Marcelo M. and Pablo A. Marquet. 2007. Selective extinction of late Neogene bivalves on the temperate Pacific coast of South America",Rivadeneira and Marquet 2009,2009,PR,Mollusca,bivalve,sp,Life Habit,Epifaunal,Late Neogene,pacific coast South America,Rivandera/Marq database ,,,,,19,5,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,Cz,,regional,,,PSA: Pacific Coast South America,,,,,,,,,,,,,,,,,,,,,,
Rivadeneira2007SEL,4,EO,"Rivadeneira, Marcelo M. and Pablo A. Marquet. 2007. Selective extinction of late Neogene bivalves on the temperate Pacific coast of South America",Rivadeneira and Marquet 2009,2009,PR,Mollusca,bivalve,sp,Life Habit,Infaunal,Late Neogene,pacific coast South America,Rivandera/Marq database,,,,,24,19,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,Cz,,regional,,,,,,,,,,,,,,,,,,,,,,,,,
Rivadeneira2007SEL,3,EO,"Rivadeneira, Marcelo M. and Pablo A. Marquet. 2007. Selective extinction of late Neogene bivalves on the temperate Pacific coast of South America",Rivadeneira and Marquet 2009,2009,PR,Mollusca,bivalve,sp,Shell Mineralogy,,Late Neogene,pacific coast South America,Rivandera/Marq database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,Cz,,regional,,,,6.63,61,3,2.03,289%,256%,,,,,,,,,,,,,,,,
Rivadeneira2007SEL,3,EO,"Rivadeneira, Marcelo M. and Pablo A. Marquet. 2007. Selective extinction of late Neogene bivalves on the temperate Pacific coast of South America",Rivadeneira and Marquet 2009,Rivadeneira and Marquet 2009,PR,Mollusca,bivalve,sp,Geographic Range,,Late Neogene,pacific coast South America,Rivandera/Marq database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,Cz,,regional,,,,,,,,,,,,,,,,3.11,59,2.03,extinct species had smaller ranges than surviving forms,,,,,,
Rivadeneira2007SEL,3,EO,"Rivadeneira, Marcelo M. and Pablo A. Marquet. 2007. Selective extinction of late Neogene bivalves on the temperate Pacific coast of South America",Rivadeneira and Marquet 2009,Rivadeneira and Marquet 2009,PR,Mollusca,bivalve,sp,Body Size ,,Late Neogene,pacific coast South America,Rivandera/Marq database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,Cz,,regional,,,Body Size (phylogenetically corrected),,,,,,,,,,,,,8.702,59,2.008,larger species are less extinction prone,,,,,,
Jablonski1986MES,3,EO,"Jablonski, David and James W. Valentine. 1986. Mass extinctions: Sensitivity of marine larval types. Evolution 83: 6912-6914.",Jablonski and Valentine 1988,1988,PR,Mollusca,gastropod,gn,Larval Type,Planktotroph,K/T,Gulf and Atlantic Coastal Plain,Jablonski global database,,,,,19,13,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986MES,4,EO,"Jablonski, David and James W. Valentine. 1986. Mass extinctions: Sensitivity of marine larval types. Evolution 83: 6912-6914.",Jablonski and Valentine 1988,1988,PR,Mollusca,gastropod,gn,Larval Type,Nonplanktotroph,K/T,Gulf and Atlantic Coastal Plain,Jablonski global database,,,,,16,11,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986MES,3,EO,"Jablonski, David and James W. Valentine. 1986. Mass extinctions: Sensitivity of marine larval types. Evolution 83: 6912-6914.",Jablonski and Valentine 1988,1988,PR,Mollusca,gastropod and bivalve,gn,Body Size,Large planktotroph,K/T,Gulf and Atlantic Coastal Plain,Jablonski global database,,,,,27,13,149,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not phylogenetically corrected?,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986MES,4,EO,"Jablonski, David and James W. Valentine. 1986. Mass extinctions: Sensitivity of marine larval types. Evolution 83: 6912-6914.",Jablonski and Valentine 1988,1988,PR,Mollusca,gastropod and bivalve,gn,Body Size,Median planktotroph,K/T,Gulf and Atlantic Coastal Plain,Jablonski global database,,,,,96,68,149,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,not phylogenetically corrected?,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986MES,5,EO,"Jablonski, David and James W. Valentine. 1986. Mass extinctions: Sensitivity of marine larval types. Evolution 83: 6912-6914.",Jablonski and Valentine 1988,1988,PR,Mollusca,gastropod and bivalve,gn,Body Size,Small planktotroph,K/T,Gulf and Atlantic Coastal Plain,Jablonski global database,,,,,30,24,149,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,not phylogenetically corrected?,,,,,,,,,,,,,,,,,,,,,,
Jablonski1995SEC,3,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1997,1997,PR,Mollusca,bivalve,gn,Life Habit,Infaunal,K/T,global,Jablonski global database,,,,,116,86,169,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,"by using geometric mean of height and length) of >4 cm, is",,,,,,,,,,,,,,,,,,,,,,
